,000001.SZ,000002.SZ,000069.SZ,000157.SZ,000166.SZ,000338.SZ,000568.SZ,000625.SZ,000725.SZ,000768.SZ,000776.SZ,000858.SZ,000876.SZ,000963.SZ,002007.SZ,002027.SZ,002230.SZ,002241.SZ,002304.SZ,002460.SZ,002475.SZ,002555.SZ,002594.SZ,002714.SZ,002736.SZ,300033.SZ,300059.SZ,300122.SZ,600000.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600028.SH,600029.SH,600031.SH,600036.SH,600048.SH,600050.SH,600061.SH,600085.SH,600104.SH,600111.SH,600115.SH,600196.SH,600276.SH,600362.SH,600406.SH,600436.SH,600519.SH,600570.SH,600585.SH,600588.SH,600660.SH,600741.SH,600795.SH,600837.SH,600886.SH,600887.SH,600926.SH,601006.SH,601009.SH,601021.SH,601088.SH,601155.SH,601166.SH,601169.SH,601186.SH,601211.SH,601225.SH,601229.SH,601288.SH,601318.SH,601328.SH,601336.SH,601398.SH,601601.SH,601618.SH,601628.SH,601633.SH,601668.SH,601669.SH,601688.SH,601766.SH,601788.SH,601800.SH,601818.SH,601857.SH,601877.SH,601878.SH,601881.SH,601888.SH,601901.SH,601919.SH,601939.SH,601985.SH,601988.SH,601989.SH,601998.SH,603833.SH,603993.SH
000001.SZ,1.0,0.7098273312078524,0.6015788953052583,0.46835183990984164,0.4034333819042984,0.5833185058268479,0.03689886633448664,0.58552879930798,0.5247056159301907,0.3605836486111147,0.6482317132178069,0.13649347421367816,0.5930030256872205,0.3236535142466306,0.18127867125942201,0.15473020133557977,0.525608710816523,0.3615045353382719,0.08304133850352151,0.533808585084626,-0.005703490938667584,0.5759291067002577,0.5468802415126989,0.6831104049664751,0.5330635468224244,0.2651135147643761,0.6117964337327936,0.4118973468495344,0.42004168898144384,-0.06731773687535188,0.5505774366332538,0.5582091721374814,0.4375864947294998,0.3235872583362996,0.5532280169659111,0.5076661108181709,0.5565298783799487,0.733442955690259,0.6975148111371374,0.30635451306922484,0.5268867219586464,0.6471783763980087,0.1354661494059173,0.28733957134649507,0.07835417792225265,0.39246062759926237,0.5026592535094846,0.39342169556769585,-0.08425158161114159,0.615863065281172,0.2521133759200771,0.36647287903799525,0.4656076751813436,0.10596367830971092,0.27349597188650293,0.43508735476296767,0.09998909904353896,0.3889602642488408,0.14779903572976838,0.3854650466773298,0.5858003602104473,0.5356694063729631,0.7601584535731889,0.18415061536452607,0.5229869953536904,0.6359594827592294,0.38747094878569427,0.6564660293536425,0.33931875085238666,0.5320893154258014,0.5885991285820444,0.2805434150803336,0.6809041988095043,0.7488725497795472,0.6506801934850833,0.44642954546198005,0.6109081830749172,0.3169587518382316,0.0373457652476219,0.44375563631810877,0.3254194605151048,0.4834394855306973,0.11165053092361904,0.569860011824424,0.44683665739648926,0.31069934802483745,0.3008310347036392,0.45701527517443324,0.3429397424743464,0.07965242964641384,0.3610054765526563,0.5690379062745634,0.07221542165814031,0.42014750623673286,0.3694245809712708,0.6875210341044579,0.21917649441037232,0.7046060242441413,0.3912322913084442,0.3688989002636791,0.3779947629462021,0.5995687882524321
000002.SZ,0.7098273312078524,1.0,0.8992076702646287,0.46400521042983556,0.5264863584131232,0.6369673693894334,-0.07907749694435505,0.6537023129879586,0.5109640597683762,0.5509420165090032,0.7005090197086634,0.06333225629140725,0.7094151989467593,0.5014523010486968,0.2167604825112133,0.3462678308642037,0.42691792623472374,0.3431606806590561,0.21445821156921138,0.5116293848510848,0.08911699041021005,0.48541108492895463,0.31296561499742714,0.7632671239401184,0.6118506316637401,0.4054836710467485,0.5889798010114323,0.18700479539597217,0.5949727431552447,0.06582830496528312,0.7811312569665949,0.7545426091462124,0.12995316766626322,0.5615142581620179,0.7358582443178334,0.4367672917158862,0.5555888571539404,0.8154997565428911,0.8233453670583405,0.4514922304706303,0.5738744074489327,0.699283624951533,0.23835858267572765,0.28613674185785665,0.08401419727349137,0.23590988391995096,0.3693881498523413,0.5573999736595663,-0.03944529055350717,0.5458810131338021,0.39617188742526904,0.5685245265201263,0.7788643372283692,0.21662881807564746,0.359749166463981,0.5628100879749128,0.2837034831104951,0.5186952743263263,0.2358027411762397,0.29177329718830275,0.6005421533422849,0.6540398862865505,0.7959037848403622,0.3325612011067047,0.5444876022006762,0.8973267682287492,0.5743399050783838,0.8299435835860419,0.5762358551506847,0.6603642216439517,0.6036380160623492,0.5457348619155777,0.7466764165810389,0.8283761440229475,0.6203437079659357,0.651609722413553,0.7037440989799709,0.4744478511915419,0.32128559882633495,0.6370619512929413,0.4957809027419969,0.7534353831289379,0.2978225920342617,0.6454116331688868,0.561462363014731,0.2661628737393078,0.5919648236656688,0.6821344064276867,0.566251607437532,0.0899363720155484,0.3415872180331687,0.4822223947466135,0.24276048934058367,0.5626043110993435,0.5141933699462832,0.7411506203471774,0.06104821752669004,0.7958589503424643,0.5236620198848184,0.5420948264534542,0.37498422658784686,0.710897142652445
000069.SZ,0.6015788953052583,0.8992076702646287,1.0,0.3602019720766472,0.46304266361912266,0.4817920673712603,-0.18111710232010178,0.48815888133449375,0.4700010959188082,0.5326984559440954,0.5779905858524966,-0.03189400680981008,0.6859281659663541,0.4160197758927904,0.13101759103624613,0.28166056520730703,0.22273969149680853,0.1714049710313159,0.17378008178450807,0.3738062761502608,-0.023839387673774016,0.4209777402972707,0.09674572478060083,0.6747987701167332,0.515794319322961,0.2645650574773179,0.4348116015714087,0.07039514359196754,0.5310929010882633,-0.03742277994727305,0.7312495414333472,0.708139695967922,0.0199625523375979,0.4585591760243985,0.711373376310127,0.3073199153429625,0.41060414773483406,0.652109319239526,0.7549574744887401,0.3743129333767416,0.42646525011690134,0.7600404821947592,0.14790438876624437,0.11196905109149186,-0.0038063613545791055,0.228579732171451,0.2925668513469993,0.4403124661193163,0.003385672334306058,0.41597267691126333,0.34086507622995277,0.4188769869553834,0.7376477020229807,0.11496961957589565,0.31307314862934404,0.40474076072354875,0.2238443405695426,0.420486972163999,0.16314021220403305,0.23990046866457315,0.5401054789190677,0.6607159528105575,0.6937320869744842,0.21651115254740394,0.6165040378356214,0.8723671902698672,0.5208319516360274,0.8448224108405987,0.5329863694592084,0.5514986630893174,0.6453577773251388,0.5469977050996319,0.783026800312319,0.6795474625611408,0.6413770771969871,0.5661032007386259,0.7240810321258468,0.3891033179156904,0.25187296156091193,0.5381619256742403,0.4055539877228423,0.7625126506162854,0.2797510293857634,0.5267223091866005,0.4423807679894221,0.16437395742308494,0.569174581549595,0.6667130776565199,0.521033357583697,0.006300787863670281,0.17695393371928916,0.35338141763383324,0.182751502765418,0.4406979206868067,0.3943569695112033,0.744474304208692,0.10808090865451174,0.8015233833802305,0.38165965093144044,0.7518036773068939,0.2624667391122291,0.5155018603600067
000157.SZ,0.46835183990984164,0.46400521042983556,0.3602019720766472,1.0,0.8811773411928449,0.7526999433629099,0.42922352635409045,0.8896202350533174,0.9181554803776956,0.5812635573164504,0.6728586048302644,0.7347704695379892,0.2875637942875745,0.7727284146614543,0.6983597632681943,0.699702811005749,0.5838599171508544,0.4956072189315522,0.7323548086503916,0.8270223980644662,0.623801855528843,-0.16329270798270198,0.11433025415372351,0.5281060901299011,0.8799092636837186,0.8007826608412215,0.5266692221586359,-0.18359021741874973,0.8431426080010209,0.5969974840104572,0.7339158846123284,0.5117052181453803,0.7185079126623312,0.757781794600223,0.5096958329517512,0.740134529144226,0.8863377972219478,0.6135856383193005,0.28734928692242206,0.7974651354539897,0.8514927691915396,0.3842790302566073,0.8265660921611538,0.8116951007647363,0.5256543809661282,-0.32726930771239665,0.8002430158824221,0.8180923881917402,0.4250615716838731,0.3804332904180466,0.5702322467566159,0.8201038809311169,0.6856171496399516,0.7451014468135903,0.7657506374378152,0.7971313484569178,0.6948532782955062,0.922092915633744,0.7435703603327193,0.8484572723528788,0.8036534227486797,0.6432372768595973,0.2537561933062847,0.7557652712367761,-0.0007920258549011886,0.3853617200770376,0.6807183505071741,0.6374792187583401,0.7366976833046138,0.8906982799917907,0.00039154186069124963,0.7714043446710255,0.15590407999965067,0.5307918963180553,0.03516090620200409,0.8514589041615319,0.3687636740671602,0.8299211627222701,0.6651171201719861,0.8040128498304351,0.7973058550654946,0.38367419781383477,0.6690924853329911,0.8551553388830686,0.8388286942598565,0.8307278765222791,0.525585853984689,0.7194708702972045,0.5813058336479625,0.6661292111774239,0.7651721346419625,0.6092940086147022,0.7289047696490898,0.9015954252714997,0.8381410387071537,0.21053565915881345,0.21408747756989735,0.1031853473853415,0.8887466487387985,-0.07503661632805096,0.7186034189162874,0.6657162639619157
000166.SZ,0.4034333819042984,0.5264863584131232,0.46304266361912266,0.8811773411928449,1.0,0.6373050590098309,0.26044020281974495,0.8335263410313298,0.8065735323448843,0.5985706456079906,0.7737748196464939,0.588211773381433,0.3101323787299918,0.7187478687220512,0.64421686702423,0.7196261149454163,0.5366121955558764,0.43762940791875177,0.6513534151241487,0.7561777005322742,0.5650160978479212,-0.1350388520768057,0.014613224729666066,0.5267590989747328,0.9460546703945969,0.8594027554293868,0.6290703710952651,-0.11271966740477464,0.8387738158696009,0.5178219295353278,0.7536194205787706,0.5386904882532512,0.6345410367968355,0.7249853773145979,0.5287737447203648,0.6977769623324338,0.8257569391330003,0.6403267352754294,0.30932311864465883,0.7985184661395844,0.8939231172454906,0.3676305474516628,0.7050743498998494,0.7123184084341241,0.47415589507925454,-0.26369303529716975,0.7648162723259827,0.7315893831943078,0.3480056723939465,0.3195110912191852,0.5369982344190507,0.7976451638635021,0.7334120474166861,0.7688821122279011,0.7568657357791815,0.8080388989253567,0.6367079969335733,0.9484242614521902,0.635496874039078,0.7993913656051511,0.801254707402713,0.7021937432974528,0.22816521407231052,0.7768789270922474,0.060841084697060656,0.4761175635884483,0.681660640117347,0.676521901118115,0.7139372287849611,0.9462453717196789,0.026882165245648276,0.781158836870197,0.2476287426599263,0.528916132413168,0.13334632517437012,0.8252514389695866,0.47644491963031776,0.7965516428309941,0.5712570954639116,0.8121602582202133,0.8173707218223923,0.411401130914857,0.5966629648296323,0.9272581218526867,0.766248221777647,0.8725462458538912,0.5243739697878435,0.7382134285181717,0.5681743208156161,0.6287242879329296,0.8139356156161149,0.632342669023456,0.7247191016719047,0.9601108673404574,0.8184330732316587,0.2745358070363547,0.1737119943687937,0.1947187985767279,0.813154817462093,0.10825053439333421,0.575747964133582,0.5889636358338411
000338.SZ,0.5833185058268479,0.6369673693894334,0.4817920673712603,0.7526999433629099,0.6373050590098309,1.0,0.3278534011798423,0.8162382288134234,0.7458071045721774,0.6094478102361229,0.582053638191774,0.5135942341562402,0.46905531327746924,0.7683058551140892,0.5768679117005076,0.584334683507571,0.5961246274156259,0.5325083809891314,0.5988094604728113,0.7359942891654567,0.4758125361742218,0.10350169610114561,0.26098116462121707,0.6766740705217558,0.6572557320427296,0.6044013886798529,0.46732698702688785,-0.0773518147127016,0.7298243929751012,0.46242650821822157,0.7055798084700627,0.6126013177102724,0.4654476031514833,0.7304915700539092,0.5738701228800601,0.6744604832991207,0.7110024533168394,0.7184576735133179,0.5145279686320253,0.7306665297975631,0.6460351863504213,0.5076572604418347,0.603281290381929,0.6778582052379346,0.47659186208154874,-0.13186212793650218,0.679156899598078,0.7808954474658014,0.2872470308383114,0.47640415892224325,0.592750511793783,0.7198613623703545,0.6414132270337494,0.6452629810610725,0.6057223718531884,0.7641656715125786,0.5497162590071234,0.7173404659079897,0.7117123600174038,0.6190520421495921,0.7553398850458786,0.6069916298967616,0.47972427468630624,0.684898341121933,0.17092449914878557,0.6221222162318201,0.7850107100127497,0.6205974793784955,0.7023798249199796,0.7582310056406945,0.20528819520757693,0.6529052995444107,0.2540748097579613,0.7277962811081139,0.16302474982196707,0.7793268415815319,0.4203985365814986,0.7518544440579381,0.5736901386457761,0.724250544914019,0.7590710586747172,0.6390440145083446,0.5189614440428368,0.7091012135465893,0.8156009891736291,0.4956620519938238,0.5626630863560821,0.6964864493209597,0.6009587174026921,0.5051038181142664,0.5551062294970226,0.547730942018742,0.5465882165770817,0.7025607770219794,0.7345000351081996,0.35567480811167246,0.012338766930674419,0.26153843558513634,0.7937208793317941,0.02343411131601027,0.69509174018891,0.8426067845505201
000568.SZ,0.03689886633448664,-0.07907749694435505,-0.18111710232010178,0.42922352635409045,0.26044020281974495,0.3278534011798423,1.0,0.3273170062202469,0.4129321423132542,0.11182069224204322,0.2668983253667036,0.8099163582401921,-0.1642955746248876,0.413531445692163,0.4274776865067685,0.5012665034415813,0.5590670263946419,0.5835442959128309,0.6703011746718546,0.3396762236707469,0.6904327372250206,-0.1654932928628291,0.3515970041347826,0.13061603987143175,0.25836005550004937,0.5429977347677455,0.36824089808617183,-0.12433883239491945,0.20499409339773675,0.6375154421297925,0.09156013672383305,-0.10264013971005093,0.4127834149630489,0.3710292965257483,-0.14403044990014635,0.5490785967464178,0.46705078262615257,0.2578104028497907,-0.04485391507090681,0.3453309505694051,0.32997670721191125,-0.1955870544292073,0.5610048514116693,0.6533617548948695,0.5918166494359793,-0.3279984487669691,0.4321211867517445,0.2587727577413603,0.46926888854038834,0.34215013992020543,0.6938352591846165,0.4974856447891443,0.18038084953597225,0.39033146500552723,0.3703738105285937,0.4781182241475556,0.4470426450388598,0.3733334989819264,0.49924863441570166,0.5819710654914821,0.15518910881852593,0.08757826326954837,-0.10771561660653846,0.4942844333311471,-0.34714270966623123,-0.18992416499221254,0.3339928809996923,-0.021172689425139873,0.3004681105599139,0.29550204388426243,-0.341036972482694,0.27470493369690974,-0.3642605042960331,0.09831173931588731,-0.28752615734203935,0.28460576759068706,-0.32989994723471433,0.4568618605684853,0.35620593518013255,0.3008539067084825,0.37345607591662283,-0.10890127161088332,0.542911424625235,0.32135613229486154,0.31492222712322926,0.3701585835012218,0.1362391508555853,0.18274495135064342,0.09353951557773939,0.6481901157529492,0.3999638490015624,0.31522443220999524,0.6312716605856304,0.31002387223499567,0.449955014455856,-0.2965341481746223,0.3908217889488584,-0.39999363012633005,0.4056722618140047,-0.4626140378764447,0.7000781955182451,0.15722822350233878
000625.SZ,0.58552879930798,0.6537023129879586,0.48815888133449375,0.8896202350533174,0.8335263410313298,0.8162382288134234,0.3273170062202469,1.0,0.891381614302364,0.6558880722286812,0.7338297499949836,0.6151044891640076,0.5016270422664225,0.8058252747173542,0.6671824659072009,0.6502465874177008,0.6534545339794531,0.5903257490597705,0.6420674242893311,0.8327263363312493,0.5775118683648348,0.061223466293776285,0.27274478630308624,0.6977713919195728,0.859642008777408,0.7518785505784037,0.5938886874775379,-0.08093986432309538,0.8616941712901257,0.49737182564922205,0.8014620447838546,0.6656007797996583,0.62133832414113,0.8104543226179507,0.6773746706259739,0.723583880983608,0.9036281963506106,0.7681387612858339,0.49390152218621264,0.790582411535465,0.8399955423583075,0.5068222973143837,0.7591830469869073,0.7824772155605246,0.4572113852700588,-0.1975625206922753,0.7551518999721288,0.8641229287452745,0.2794471091889223,0.5000823318354563,0.5465282688153598,0.8202707288203986,0.778544885263733,0.705653151241466,0.7255491679193984,0.8420372613241797,0.6457342782875305,0.8782874522817635,0.6925841823946927,0.746498989394066,0.7972869651996404,0.709421756083017,0.450036775714439,0.7029033908280021,0.19524153894302332,0.5747598683145317,0.7159316339641917,0.6901543721827399,0.7630862304681886,0.9062059119163096,0.2257770585226672,0.7545024292731249,0.2979546247410245,0.72337201593333,0.21379955348958002,0.8584047473106627,0.501036733602963,0.8157426600181455,0.6166732202570556,0.8442359942952584,0.7769013284795635,0.5126047446141871,0.5884852129507838,0.8940592979220822,0.8371250660276287,0.7147859800525583,0.6024512526039705,0.7831986986912004,0.66996588118292,0.59391214291879,0.7269817250862634,0.6001379954931726,0.6505332050510175,0.8749112428596573,0.8339545894512073,0.38664067097844773,0.12957793803222364,0.2785502971574389,0.9022174808973148,0.09302027468705543,0.6865049310809271,0.8281540597943806
000725.SZ,0.5247056159301907,0.5109640597683762,0.4700010959188082,0.9181554803776956,0.8065735323448843,0.7458071045721774,0.4129321423132542,0.891381614302364,1.0,0.6460649256605636,0.6014432095020784,0.738170397353728,0.4197115048882419,0.8280919227069319,0.6781321828252161,0.6963377856294142,0.5502044467648805,0.5220401150644769,0.7454792057708755,0.8077946993642849,0.6161502065291442,-0.11301570609933408,0.12572176638810995,0.5939101292049759,0.8100288655857423,0.717337454957002,0.46601021898748735,-0.2664410106800189,0.8637207233144029,0.5880093567410877,0.7959533389416529,0.6158321757879962,0.6593930708930781,0.8130335761042721,0.6434682754587587,0.7471977427814577,0.8594852431518193,0.6502373041544641,0.33909080921555296,0.8064081659543018,0.7350713948505039,0.5173776861233751,0.8324962773921408,0.7864711646976312,0.46154577741975844,-0.3697068896026856,0.7439950862084226,0.8679903249557229,0.44996410329396225,0.4500827693775951,0.6062795576346548,0.7989541694382294,0.7685340973805901,0.7016331010064135,0.7880504604704095,0.7797087473690575,0.7411809267525474,0.8706093360386061,0.7553840878267741,0.8262451453453057,0.7753572463165018,0.7384472852316554,0.32160766082603737,0.6921710123620048,0.18122429682377794,0.43996341745691364,0.7221141961310122,0.7180115065128164,0.8322891035037411,0.8662891729191068,0.20708040442157305,0.8048971708696447,0.24884648685679156,0.5839507097888736,0.11467944718864102,0.8613267130451064,0.4888288435637576,0.8260205077877593,0.6738662234494383,0.7915751028246075,0.7658487026126406,0.49729938964824116,0.7423573220601248,0.834700691289242,0.8352570415038492,0.6779335205701073,0.6421642623731584,0.7846626272062651,0.6975667578209886,0.6474554156989171,0.6423363348164122,0.5026582170080334,0.7251976764806404,0.8082620511485571,0.8272943891919103,0.3343061128270141,0.2900349689281812,0.19044537378792525,0.89936431503649,0.10586485029459765,0.7218568026429092,0.7126566274771561
000768.SZ,0.3605836486111147,0.5509420165090032,0.5326984559440954,0.5812635573164504,0.5985706456079906,0.6094478102361229,0.11182069224204322,0.6558880722286812,0.6460649256605636,1.0,0.47097973437167867,0.3583545210952672,0.6412805710398081,0.6465481291332419,0.3757663942101779,0.5034690016063487,0.3187002246741466,0.4046276039513141,0.4871062322462362,0.46055933212008776,0.4214552404837379,-0.004272102007727911,0.0032662696394462946,0.6140102549566249,0.5962015452490605,0.5116166229778766,0.3565570718912207,-0.23923302645371858,0.6488541665220429,0.39935991409772936,0.6916497974973743,0.6685979298087301,0.20579884181663657,0.6974313015125846,0.6652819304695857,0.39844387292641364,0.5433813735907458,0.574379846914921,0.42338885478685734,0.5922547487818725,0.5185641010330809,0.6195680212324758,0.49918667708144676,0.48568723393685126,0.21492586442664963,-0.1974559118077229,0.3846653795190054,0.687725821857934,0.23361270490670286,0.35984301257233126,0.5249297704312734,0.599847578519653,0.6904318621709238,0.45720586639948085,0.5032552693307554,0.5720952365931151,0.5266950180189645,0.6167483248312161,0.5194358206139041,0.4471561963954793,0.5685710210670463,0.7118387480759112,0.3780888255334036,0.4955961270489282,0.3290435121213719,0.5634976194855071,0.6047487373418742,0.6419781949627744,0.6677441033219726,0.6557722939823425,0.43228589118572075,0.6148318005728216,0.2968347571509738,0.5251704401708724,0.22844479573227736,0.6566507456722191,0.5110509543833718,0.5841705505387721,0.5900210366820113,0.5767210955379106,0.5667930595361611,0.5931540729491204,0.5128105725288027,0.6340543393147609,0.636389672018313,0.3720253989587776,0.6498766749259907,0.6877409132780324,0.6778205108882274,0.3983315879155686,0.34567063940368586,0.4096230712448581,0.4715297543200992,0.6257676426577532,0.5724187133356546,0.44218760905091004,0.22292912434385634,0.32618682684018174,0.7142017256442174,0.3240781762213314,0.3915738094973918,0.6529399892512793
