EqualWeight(1/N),BuyAndHold,Random-topk,Momentum-topk
1.1864278286839185,1.1745741036065147,1.6637713127939038,1.516179069745631
1.1558403272732958,1.1440031019211432,1.6071243886834248,1.465253755009902
1.1369212832463529,1.1245612002576288,1.588299456680285,1.4350796443975056
1.125889458532277,1.1123830464942135,1.5728727128198068,1.409519467083413
1.1376605963626667,1.1226125723808478,1.578793759779194,1.3856186473154048
1.1550399773706992,1.1393834014213868,1.6050381155844098,1.4152682473381364
1.1559509783217954,1.1428559073566276,1.6109519850255778,1.4189867497979127
1.1189297555498467,1.1053265350574204,1.5842266229540243,1.3726969945788208
1.1185242927646635,1.1039938749110758,1.5702093336507303,1.3990747082067019
1.111528783877011,1.0968934368596326,1.5629550480226595,1.4063701770948476
1.1272240676582264,1.110455822017355,1.5995017116891224,1.3968007921880727
1.1231333923336724,1.1038315101684908,1.6151275867113457,1.4132178840739018
1.1373566422579848,1.1182733083791534,1.622618377611367,1.4233545852059073
1.156905104027937,1.1380514152528163,1.6347820739628465,1.4749630595287595
1.1578242992030108,1.1393792677598382,1.6201311512710883,1.5162061567107479
1.150175040085159,1.1334739214417866,1.6053306218382555,1.5648847556531553
1.1570326356651561,1.142180101023631,1.636143082778128,1.5861824710396641
1.1727128505640494,1.1573368474176815,1.651027674678258,1.6142910557001953
1.166675600203167,1.1490784076490002,1.6500572170548236,1.5783098179387447
1.1706553590015472,1.150415982501491,1.657227946241895,1.5814643993191464
1.1827321638661927,1.1614634269169566,1.6655138149187734,1.6110934631797322
1.1920307994898398,1.1700681996476057,1.6775564726987005,1.6371467781151976
1.1673554375021715,1.1462520145309105,1.6478034701328308,1.5925015652168684
1.1566017273385751,1.1352342238458724,1.658030770112956,1.5851472843391918
1.1429513963484481,1.121682072492449,1.6459987271276781,1.5661288059213043
1.1514504678718445,1.1311125216883409,1.6649993536815029,1.5936609284144863
1.155128026796305,1.1359905077075365,1.6581729051434364,1.6218780799312569
1.1594881330923723,1.141615845927431,1.6671613640830807,1.654063415884954
1.1421561981945025,1.1248100229309967,1.651064298976632,1.596383293685731
1.1572150990439904,1.1399312437201057,1.6946842260739217,1.6180821577756295
1.14782532334063,1.130767750258367,1.686784356930322,1.6130037993353583
1.153525878863037,1.1379283417373904,1.692800660237893,1.6361584480186209
1.1602181621763135,1.1436191368981268,1.703287150269615,1.637351717651112
1.1604242939090499,1.1439965991498682,1.7088771084179715,1.6443531997500558
1.1320147013301765,1.1152869999388721,1.6527701404419075,1.6112010134332873
