EqualWeight(1/N),BuyAndHold,Random-topk,Momentum-topk
1.0739952294341961,1.07727992037284,1.179755797148073,0.8848831426916678
1.0736295620937606,1.075999934790888,1.178222731408959,0.8804883065043815
1.0734715624584232,1.0754867090008566,1.1779316158675044,0.8871803937251942
1.0684514938312015,1.0694001752327467,1.1681161383810417,0.8824268511769082
1.0889412627998265,1.0906101004354418,1.2007965638256353,0.8968957850849394
1.080928983936068,1.082833341192969,1.1845259422899557,0.8795908529050607
1.0837993126694319,1.0856529991462096,1.1847690989108488,0.8939869882469978
1.0871649156908105,1.0903479508254055,1.1859094226113382,0.9087247717435888
1.081646720715179,1.086072081959344,1.175933608018377,0.9049906643727613
1.0978363901494017,1.1016145904298171,1.19044811784569,0.9376811870864958
1.0973928547359175,1.0988856383956875,1.1846556902377474,0.9325916340414465
1.0955806790680105,1.0984629688134477,1.182011008328591,0.9267519192000102
1.084263521499407,1.0876191321190627,1.170079928984959,0.9165168560763225
1.086919512496544,1.0911803572143237,1.1836270491956744,0.9216548455892755
1.0818606099375359,1.087297946202004,1.1833690103335222,0.919761568003814
1.0930376305060336,1.0986355186768506,1.1952346588180864,0.9349291740642727
1.083202324124313,1.0892311770845173,1.1755137145036738,0.932636040254113
1.0943976501486823,1.1001176176760907,1.1936183487965284,0.942266738734199
1.1050035698756702,1.110878253424164,1.2054661919150582,0.9560012952173583
1.1025999653032028,1.108254364680298,1.2153901187304115,0.963623004243355
1.1103523233097565,1.1159065375505672,1.2195451110430366,0.970615815881143
1.1210013941126722,1.126786144059835,1.2330416251039966,0.9854546040288784
1.107487880671359,1.1086731542980108,1.2233459431560145,0.9318245180442449
1.1083146892642992,1.1095999843418118,1.2146145755478144,0.9464905053765302
1.104848307911478,1.106722082547485,1.2099316206836759,0.9356956643679519
1.1129896907109755,1.114962923696539,1.212225019446471,0.9369865444679926
1.106504009660936,1.1103123012079494,1.2045417032152133,0.9361008467205167
1.10499731199681,1.1091657836001363,1.202674685397036,0.9326284809281847
1.0928732931112342,1.0969499743718032,1.1980658065765166,0.9229652940461616
1.0985315928875363,1.1014837799513773,1.2067712672747044,0.9363766917551145
1.1023927019975932,1.1052274558593385,1.2113800568060193,0.9411054195903251
1.1032933323793177,1.1060362443040157,1.211701578277243,0.9428936369268058
1.109700495049486,1.1127501699483426,1.2196915733687463,0.9480541456094392
1.102611493449146,1.1050387763848777,1.2184426394448078,0.9305052070352916
1.0864838853939762,1.0878116148576515,1.2093553098673633,0.920409451540051
1.0987035936397864,1.0978425066911672,1.2156503757157782,0.9242140275868002
1.0982076310641125,1.0984254965057705,1.2086726490614372,0.9138158352278887
1.107946058189017,1.1086504809084885,1.214688107520878,0.9227127101161444
1.133732593676835,1.1363358435966524,1.2601654534443731,0.9658512563601183
1.1453789832897887,1.1475521527153079,1.2801702755149131,0.958978383690724
